feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	WPS.2.Genus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Corynebacteriales.Genus	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Sediminibacterium	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Fibrobacteraceae.Genus	Babeliales.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Rhizorhapis	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Elstera	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bacteriovoracaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Rheinheimera	Undibacterium	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Hydrogenophaga	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	TRA3.20.Genus	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Turneriella	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Chlamydiaceae.Genus	Simkania	Simkaniaceae.Genus	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF132	0	0	0	0	0	10	0	0	0	2	31	0	0	0	0	0	0	2897	29	523	0	1147	0	0	5734	0	18	0	0	0	7	0	0	0	333	32	165	0	0	0	0	25	58	0	0	0	0	0	0	0	0	0	0	541	13	0	0	0	0	0	18296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	203	0	5	11	0	0	0	859	416	0	1537	0	0	0	0	915	192	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	222	10	0	0	0	0	0	0	0	8768	0	0	0	0	0	0	0	0	0	0	0	0	0	197	45	0	0	115	0	0	0	0	13	0	0	0	0	0	1681	0	64	1364	0	0	65	0	279	1867	0	0	7	65	22	99	0	0	0	0	0	5	0	80	0	35	0	0	9	0	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	139	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	572	0	113	0	0	0	0	0	0	0	0	0	0	0	291	380	0	0	102	343	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	59	33	0	3	0	0	0	0	0	0	0	326	0	0	0	0	0	0	161	3	0	221	0	0	0	287	0	0	265	0	0	0	56	0	0	0
RTF133	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1347	13	372	0	663	0	0	2818	0	0	0	0	0	0	0	3	0	98	0	30	0	0	0	0	5	18	0	0	0	0	0	0	0	0	0	0	2608	0	0	0	0	0	0	31399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	275	6	4	8	0	0	0	348	232	0	462	0	0	0	0	213	65	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	2	0	9218	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	64	0	0	0	0	0	0	0	0	0	0	557	0	0	444	0	0	26	0	87	733	0	0	7	17	8	40	0	0	0	0	0	0	0	36	0	20	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	85	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	206	0	82	0	0	0	0	0	0	0	0	0	0	0	1600	734	0	0	23	156	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	55	0	0	87	0	0	0	90	0	0	81	0	0	0	8	0	0	0
RTF134	0	0	0	0	0	23	0	0	0	14	903	66	0	0	0	0	0	2713	71	447	0	1914	0	0	3677	0	9	0	0	0	0	0	0	0	450	89	215	0	32	0	0	80	56	0	0	0	0	0	0	0	0	0	0	522	0	0	0	0	0	0	2253	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	7	16	111	0	0	0	0	0	1451	281	0	2110	0	0	35	0	1071	268	26	78	0	126	17	1167	30	0	0	0	0	0	0	0	0	0	64	135	0	306	10	0	0	0	0	0	4	0	945	4	0	0	0	0	0	0	0	0	0	12	0	0	111	78	0	0	45	0	0	0	38	41	0	0	0	0	0	1848	0	271	565	0	0	59	0	358	1928	0	0	0	41	14	203	0	0	0	0	0	8	0	180	0	160	2	0	29	38	0	0	113	0	8	0	0	0	7	88	0	4	0	0	0	0	0	0	0	0	20	0	0	0	0	12	0	16	412	0	0	8	0	0	0	0	7	0	0	10	0	0	37	0	0	117	314	0	302	31	49	0	0	0	0	0	0	0	0	0	7	0	59	116	0	0	48	187	0	0	0	0	0	8	55	0	30	0	0	0	0	0	22	0	10	0	34	56	23	15	0	0	0	0	0	0	207	462	0	40	0	0	0	0	156	20	0	401	0	0	0	495	0	0	953	0	10	2	32	0	52	0
RTF135	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	441	0	1547	0	1883	0	0	2611	17	0	0	0	0	0	0	0	0	27	2	43	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	1007	8	0	0	0	0	0	19111	0	0	15	4	0	8	10	0	0	0	0	0	21	0	0	0	0	0	0	1207	0	0	0	0	0	0	110	0	0	144	0	0	0	0	61	4	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	10	0	0	0	0	0	0	259	0	48	227	0	0	0	0	49	343	8	0	0	32	0	20	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	128	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	60	0	176	0	0	0	0	0	0	0	0	0	0	0	571	1103	0	0	35	66	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	20	16	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	76	0	0	54	0	0	0	28	0	0	104	0	0	0	73	0	0	0
RTF136	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2094	12	640	0	424	48	0	5703	291	5	0	0	0	0	0	0	0	309	53	94	0	0	0	0	13	34	0	0	0	0	0	0	0	0	0	0	1108	3	0	0	0	0	0	9513	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	231	402	0	7	0	0	0	602	202	0	1857	0	0	0	0	279	298	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	164	11	0	0	0	0	0	0	0	2058	0	0	0	0	0	0	0	0	0	0	0	0	0	30	71	0	0	0	0	0	0	0	0	0	0	0	0	0	1111	0	76	183	0	0	46	0	145	1101	0	0	14	95	25	34	0	0	0	0	0	14	0	63	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	653	0	610	0	0	0	5	0	0	0	0	4	33	0	1114	708	0	0	18	195	0	0	0	0	0	4	23	0	0	0	0	0	0	0	0	0	0	0	15	50	0	0	0	0	0	0	0	0	0	155	0	0	0	0	2	0	386	0	0	98	0	0	0	98	0	0	2695	0	0	0	73	0	0	0
RTF137	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	654	0	207	0	212	0	0	3764	226	3	0	0	0	0	0	0	0	71	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	188	0	0	0	0	0	0	17423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5397	174	0	0	0	0	0	116	34	0	391	0	0	0	0	68	85	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	33	14	0	0	0	0	0	0	0	6996	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6	0	0	0	0	391	0	0	56	0	0	0	0	75	344	0	0	0	39	0	5	0	0	0	0	0	0	0	26	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	277	0	316	0	0	0	0	0	0	0	0	0	20	0	1149	1786	0	0	11	40	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	20	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	81	0	0	21	0	0	0	26	0	0	520	0	0	0	17	0	0	0
RTF138	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	1184	0	1609	0	480	480	0	5753	446	0	0	0	0	0	0	0	0	173	27	45	0	0	0	0	26	23	0	0	0	0	0	0	0	0	4	0	652	0	0	0	0	0	0	12088	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	2	1281	175	0	3	0	0	0	205	101	0	1009	0	0	0	0	85	125	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	101	9	0	0	0	0	0	5	0	2462	0	0	0	0	0	0	0	0	0	0	0	0	0	74	41	0	0	0	0	0	0	9	0	0	0	0	0	0	835	0	140	217	0	104	36	0	84	768	0	0	0	30	44	65	0	0	0	0	0	15	0	70	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	423	0	433	0	0	0	0	0	0	0	0	0	48	0	2665	1088	0	0	42	101	0	12	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	219	0	0	60	0	0	0	44	0	0	1541	0	16	0	101	0	0	0
RTF139	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	862	0	547	0	449	24	0	8293	149	0	0	0	0	0	0	0	0	160	9	66	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	18948	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	374	142	0	0	0	0	0	138	72	0	1004	0	0	0	0	93	175	0	0	0	5	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	108	3	0	0	0	0	0	0	0	3454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	14	0	0	0	0	0	0	0	0	0	0	698	0	32	210	0	0	16	0	103	428	0	0	5	50	34	23	0	0	0	0	0	14	0	41	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	354	0	258	0	0	0	0	0	0	0	0	0	24	0	1980	406	0	0	28	56	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	3	0	0	0	0	0	183	0	0	0	0	0	0	181	0	0	45	0	0	0	63	0	0	1192	0	0	0	88	0	0	0
RTF140	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	1491	0	831	0	444	31	0	5327	255	0	0	0	0	0	0	0	0	258	33	42	0	0	0	3	7	18	0	0	0	0	0	0	0	0	0	0	686	0	0	0	0	0	0	18881	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	1457	342	0	0	0	0	0	454	127	0	1166	0	0	0	0	100	166	0	0	3	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	89	13	0	0	0	0	0	0	0	3924	0	0	0	0	0	0	0	0	0	0	0	0	0	5	46	0	0	30	0	0	23	0	8	0	0	0	0	0	936	0	93	160	0	0	40	0	120	811	0	0	2	53	32	46	0	0	0	0	0	8	0	92	0	11	0	0	0	0	0	0	8	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	1235	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	173	0	431	0	363	0	0	0	0	0	0	0	0	0	32	0	3689	660	0	0	76	169	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	201	13	0	78	0	0	0	70	0	0	2124	0	12	0	101	0	0	0
RTF142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	4	804	0	28	205	0	2144	18	0	0	0	0	0	0	0	0	60	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816	0	0	0	0	0	0	27068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965	0	0	17	0	0	0	0	0	0	491	0	0	0	0	341	21	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	560	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	153	0	0	0	0	59	1748	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1017	0	155	0	0	0	0	0	0	0	0	0	0	0	2873	6525	0	0	4	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	27	0	6	0	0	106	0	0	0	65	0	0	2	0	0	0	0	0	0	0
RTF143	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	1629	14	1262	0	48	420	14	2301	31	3	0	0	0	0	0	0	0	139	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	0	0	0	0	0	0	18263	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	377	0	32	10	0	0	0	0	0	0	1194	0	0	0	0	476	65	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	13	0	845	0	0	0	0	0	0	0	0	0	0	0	0	0	40	16	0	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	270	0	0	6	0	95	3004	0	0	0	0	0	30	0	0	0	0	0	28	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	840	0	81	0	0	0	0	0	0	0	0	0	0	0	1998	3427	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	192	0	0	0	0	99	0	13	0	0	271	0	0	0	193	0	0	0	0	0	0	0	0	0	0
RTF144	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1373	22	1332	0	85	679	22	3141	13	18	0	8	0	0	0	0	0	229	212	0	0	8	0	0	12	11	0	0	0	0	0	0	0	0	10	0	349	0	0	0	0	0	0	16247	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	66	0	42	0	0	0	0	0	0	0	797	0	0	0	0	322	23	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	10	0	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	18	0	0	0	0	717	0	0	209	0	0	0	0	108	3523	0	0	0	0	0	57	0	0	0	0	0	27	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	349	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	6237	6458	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0	0	0	0	199	0	0	0	0	58	0	16	0	0	229	0	0	0	146	0	0	4	0	0	0	6	0	0	0
RTF145	0	0	0	0	0	9	0	0	0	0	0	7	0	0	0	0	0	3439	28	2127	0	34	645	19	3122	35	3	0	0	0	0	0	0	0	292	291	0	10	13	0	0	5	9	0	0	0	0	0	0	0	0	4	0	1096	0	0	0	0	0	0	13433	7	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	2571	0	0	0	0	714	127	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	9	0	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	18	30	0	0	0	0	0	0	0	0	0	0	0	0	0	863	0	0	362	0	0	10	0	161	4234	0	0	0	0	0	76	0	0	0	0	0	73	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	682	0	106	0	0	0	0	0	0	0	0	0	0	0	997	2431	0	0	0	0	0	153	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	348	0	0	0	0	276	0	9	0	0	635	0	0	0	449	0	0	0	0	9	0	0	0	0	0
RTF146	0	0	0	0	0	0	0	0	0	0	8	100	0	0	0	0	0	2583	16	3486	0	206	29	0	2040	33	0	0	0	0	0	0	0	0	507	56	86	37	0	0	0	20	70	0	0	0	0	0	0	0	0	0	0	1243	6	0	0	0	0	0	12223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	1213	139	0	2208	0	0	0	0	322	193	0	0	0	0	0	1391	0	0	0	0	0	0	0	0	0	0	0	0	0	33	13	0	0	0	0	0	7	0	2663	0	0	3	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	0	0	339	0	0	0	0	87	2875	0	0	0	0	0	99	0	0	0	0	0	32	0	56	0	20	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	464	0	279	0	0	0	0	0	0	0	0	0	0	0	355	5644	0	0	13	159	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	10	111	4	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	233	11	0	205	0	0	0	773	0	0	161	0	52	0	133	0	0	0
RTF147	0	0	0	0	0	0	0	0	0	0	27	14	0	2	0	0	0	1138	0	783	0	31	0	0	736	0	5	0	0	0	0	0	0	0	202	12	28	0	0	0	0	7	16	0	0	0	0	0	0	0	0	0	0	2362	0	0	0	0	0	0	22465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2799	18	0	0	0	0	0	184	52	0	577	0	0	0	0	76	19	0	0	0	11	5	106	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0	1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	55	0	0	13	0	40	808	0	0	0	0	0	34	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	718	0	0	14	0	0	0	0	0	0	0	0	0	0	0	5	0	0	21	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	290	0	267	0	0	0	0	0	0	0	0	0	22	0	372	4739	0	0	7	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	44	8	0	46	0	0	0	89	0	0	32	0	8	0	33	0	0	0
RTF148	0	0	0	0	0	0	0	0	0	0	32	82	0	0	0	0	0	2176	0	2920	0	121	44	0	1691	11	8	0	5	0	0	0	5	0	413	65	108	18	0	0	0	14	66	0	0	0	0	0	0	0	0	0	0	760	6	0	0	0	0	0	18669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	299	0	0	0	0	0	0	1103	48	0	2639	0	0	0	0	276	167	0	0	0	0	0	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	24	5	0	0	0	0	0	2	0	2521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	1035	0	0	359	0	0	38	0	93	3147	0	0	0	0	11	90	0	0	0	0	0	19	0	89	0	35	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	619	0	204	0	0	0	0	0	0	0	0	11	0	0	342	3168	0	0	28	49	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	17	162	6	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	197	0	0	214	0	0	0	682	0	0	165	0	26	0	86	0	0	0
RTF149	0	0	0	0	0	0	0	0	0	0	11	66	0	0	0	0	0	1921	0	2067	0	106	20	0	1064	10	0	0	0	0	0	0	0	0	259	28	47	18	0	0	0	13	30	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	16356	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	1006	35	0	1437	0	0	0	0	304	130	0	0	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	3	0	2554	0	0	12	0	0	0	0	0	0	0	0	0	0	23	49	0	0	0	0	0	0	0	0	0	0	0	0	0	829	0	0	202	0	0	6	0	42	1737	0	0	0	0	0	53	0	0	0	0	0	18	0	43	0	7	0	0	7	0	0	0	13	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	354	0	181	0	0	0	0	0	0	0	0	0	24	0	1280	3111	0	0	9	56	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	14	62	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	145	3	0	164	0	0	0	494	0	0	118	0	4	0	89	0	0	0
